geoid,geoid20,year,denom_totalarea,existing_canopy_count,existing_canopy_pct,possible_canopy_count,possible_canopy_pct
1400000US06037572500,6037572500,2016,6331922,1243800,19.643324,2982642.25,47.104847
1400000US06037572600,6037572600,2016,13641623,2278490.5,16.702488,6539498.5,47.937832
1400000US06037572700,6037572700,2016,11052984,1738912.5,15.732516,4971783,44.981365
1400000US06037573002,6037573002,2016,3483956.25,449550,12.903434,1307475,37.528458
1400000US06037573003,6037573003,2016,4640934.5,1129078.125,24.32868,2010206.25,43.314686
1400000US06037573004,6037573004,2016,4405429.5,849698.4375,19.287527,1570078.125,35.639614
1400000US06037573101,6037573101,2016,5589274.5,1108523,19.833038,2268832.5,40.592613
1400000US06037573102,6037573102,2016,7073332,1402856.75,19.83304,2871250.25,40.592613
1400000US06037573201,6037573201,2016,6475423.5,901202.75,13.917279,2697916.25,41.663937
1400000US06037573202,6037573202,2016,6988809.5,987412.5,14.128479,2891643.75,41.37534
1400000US06037573300,6037573300,2016,8467363,877779.8125,10.366626,4714432,55.677689
1400000US06037573401,6037573401,2016,11160257,1589132.25,14.239208,5681718,50.910278
1400000US06037573402,6037573402,2016,31760228,3741079,11.779132,16590428,52.236488
1400000US06037573403,6037573403,2016,18004860.953125,2590666.109375,14.388703,9155564.15625,50.850513
1400000US06037573601,6037573601,2016,40035992.46875,7586650.46875,18.949575,20049537.359375,50.078781
1400000US06037573700,6037573700,2016,19412080,4158637.5,21.422935,8731073,44.977524
1400000US06037573800,6037573800,2016,16479408,4126331.25,25.039318,6828440.5,41.436199
1400000US06037573902,6037573902,2016,7233426,1275784.625,17.63735,2804360.75,38.769466
1400000US06037574000,6037574000,2016,19562288,4506173.5,23.035002,7357106,37.608616
1400000US06037574100,6037574100,2016,19724104,3665362.5,18.583164,8011336,40.616982
1400000US06037574201,6037574201,2016,13883709,2723203,19.614376,5563167,40.069748
1400000US06037574202,6037574202,2016,14398012,2550873,17.716843,6783774,47.116047
1400000US06037574300,6037574300,2016,26614142,5157715,19.379602,10828041,40.685291
1400000US06037574400,6037574400,2016,36280560,8454980,23.304436,18380236,50.661388
1400000US06037574500,6037574500,2016,27329072,5741679,21.009418,10990165,40.214191
1400000US06037574602,6037574602,2016,6021661,1349718.75,22.414392,2614922,43.425262
1400000US06037574800,6037574800,2016,11823089,3226823.5,27.292559,4119272,34.840912
1400000US06037574901,6037574901,2016,14438700,3642623.5,25.228195,5849269,40.511051
1400000US06037574902,6037574902,2016,8657223,1410550.25,16.293333,3532556,40.804726
1400000US06037575001,6037575001,2016,10443895.5625,1626338.8828125,15.572148,4800612.296875,45.965725
1400000US06037575002,6037575002,2016,10373624,1875856.875,18.082947,3979187.5,38.358704
1400000US06037575101,6037575101,2016,4520690.5,711999.9375,15.749805,1729291,38.252808
1400000US06037575102,6037575102,2016,4358545.5,596910.9375,13.695187,1772831.25,40.674835
1400000US06037575103,6037575103,2016,5134587,647152.6875,12.603792,1817627.125,35.399673
1400000US06037575201,6037575201,2016,6097514,732979.6875,12.02096,2628773.5,43.112217
1400000US06037575202,6037575202,2016,4348167,565087.5,12.995994,1751386,40.278721
1400000US06037575300,6037575300,2016,6978712.5,729675,10.455725,3283298.5,47.04734
1400000US06037575401,6037575401,2016,8938814,595490.625,6.6618528,4156495.25,46.499405
1400000US06037575402,6037575402,2016,3494236,335812.5,9.6104698,1414532.75,40.481888
1400000US06037575801,6037575801,2016,4164004.75,552431.25,13.266826,2170982.75,52.136894
1400000US06037575802,6037575802,2016,3459951.5,589612.5,17.041063,930614.0625,26.896738
1400000US06037575803,6037575803,2016,2144404.75,267918.75,12.493852,618075,28.822683
1400000US06037575901,6037575901,2016,4536709,899466.25,19.826405,1620864,35.727749
1400000US06037575902,6037575902,2016,3774234.5,399628.125,10.588323,979087.5,25.941353
1400000US06037576001,6037576001,2016,18758753.53125,2715438.03515625,14.475578,7451726.6484375,39.723995
1400000US06037576200,6037576200,2016,7504425,791282.8125,10.544216,2275748.5,30.325422
1400000US06037576301,6037576301,2016,5905294,759796.875,12.866368,1945350,32.942474
1400000US06037576302,6037576302,2016,3480932.75,451940.625,12.983319,1173445.25,33.710655
1400000US06037576401,6037576401,2016,3492084.5,336107.8125,9.6248474,1396898.5,40.001854
1400000US06037576402,6037576402,2016,3485868.75,462164.0625,13.258218,1230609.375,35.302803
1400000US06037576403,6037576403,2016,3500507.75,463218.75,13.232902,1149412.5,32.835594
1400000US06037576501,6037576501,2016,3118204.75,391879.6875,12.567478,1102415.625,35.354176
1400000US06037576502,6037576502,2016,3305812.5,489543.75,14.808576,1044506.25,31.596052
1400000US06037576503,6037576503,2016,3358631.25,452010.9375,13.458189,1083375,32.256443
1400000US06037576601,6037576601,2016,4567945,515878.34375,11.293445,1987826.625,43.516869
1400000US06037576602,6037576602,2016,5253753.5,876201.0625,16.67762,2211225.25,42.088486
1400000US06037576700,6037576700,2016,8087850,1372106.25,16.965031,3326920.25,41.134792
1400000US06037576801,6037576801,2016,5544405.5,974526.8125,17.576759,1792148.375,32.323544
1400000US06037576802,6037576802,2016,5036301.5,927281.25,18.411949,1534359.375,30.465996
1400000US06037576901,6037576901,2016,4783612.5,718903.125,15.028457,1670146.875,34.913925
1400000US06037576903,6037576903,2016,3495290.5,390445.3125,11.170611,1315406.25,37.633675
1400000US06037576904,6037576904,2016,3941170.25,768346.875,19.495399,1283695.25,32.571423
1400000US06037577000,6037577000,2016,19864110,3367673.5,16.953558,10874672,54.745327
1400000US06037577100,6037577100,2016,13078462,2551415.5,19.508528,4465954.5,34.1474
1400000US06037577200,6037577200,2016,10485183,1683956.25,16.060343,4265662.5,40.682766
1400000US06037577300,6037577300,2016,9648357,939956,9.742135,4132822.5,42.834469
1400000US06037577400,6037577400,2016,6915698.5,1169212.5,16.906643,2347354.75,33.94241
1400000US06037577501,6037577501,2016,8730506,1026632.8125,11.759145,2891742.25,33.122276
1400000US06037577504,6037577504,2016,3562453,122006.25,3.424782,1965417.25,55.170334
1400000US06037577602,6037577602,2016,14083350,2655852.75,18.858103,6214182.5,44.124321
1400000US06037577604,6037577604,2016,9179789,927942.1875,10.108535,5659312.5,61.6497
1400000US06037577605,6037577605,2016,15941491,3240781.75,20.329226,6697395,42.012348
1400000US06037577606,6037577606,2016,12050591,2449791.75,20.329226,5062736.5,42.012352
1400000US06037577700,6037577700,2016,13464270.4375,2388202.390625,17.737331,6214510.40625,46.155567
1400000US06037577800,6037577800,2016,18738262.109375,2520717.44140625,13.452248,9349828.4765625,49.896988
1400000US06037577900,6037577900,2016,18868511,3156097.5,16.726797,9101381,48.235821
1400000US06037578000,6037578000,2016,19359926,2565130.75,13.249693,10837861,55.9809
1400000US06037578100,6037578100,2016,18528483,3154851.5625,17.027037,10526273.5,56.811306
1400000US06037600100,6037600100,2016,8144536,787950,9.6745844,3908475,47.988922
1400000US06037600201,6037600201,2016,6316354.5,568265.625,8.9967346,2945109.5,46.626728
1400000US06037600202,6037600202,2016,8913684,906609.375,10.170984,4291762.5,48.148022
1400000US06037600302,6037600302,2016,8748211,741079.6875,8.4712143,4265620.5,48.759918
1400000US06037600303,6037600303,2016,3903806.25,392048.4375,10.042723,1812979.75,46.441334
1400000US06037600304,6037600304,2016,4818347,532729.6875,11.056274,2241154.75,46.512939
1400000US06037600400,6037600400,2016,10514029,1100569.5,10.467628,4864062.5,46.262592
1400000US06037600501,6037600501,2016,7019634.5,1078973.5,15.370793,2992879.75,42.635834
1400000US06037600601,6037600601,2016,6947184.5,981829.6875,14.132771,2765418.75,39.806324
1400000US06037600602,6037600602,2016,7435800,494648.4375,6.652256,4583854.5,61.645748
1400000US06037600702,6037600702,2016,26134556,1890793.25,7.2348399,18692674,71.524742
1400000US06037600703,6037600703,2016,5613571,826530.1875,14.723786,2259038.25,40.242447
1400000US06037600704,6037600704,2016,10313896.5625,1383856.712890625,13.417399,4995944.109375,48.438957
1400000US06037600801,6037600801,2016,10457423,1486926.5,14.218862,4686989,44.819733
1400000US06037600802,6037600802,2016,20962210,3781982.75,18.041908,12126558,57.849617
1400000US06037600902,6037600902,2016,8578519,1171729.75,13.658881,3402436,39.662277
1400000US06037600911,6037600911,2016,7356136,1507753.125,20.496536,3140479.75,42.691975
1400000US06037600912,6037600912,2016,11689228,2312015.5,19.779026,5569931,47.65012
1400000US06037601001,6037601001,2016,9416264,1460025,15.505353,3711684.5,39.417805
1400000US06037601002,6037601002,2016,6799078,880875,12.955801,2692645.25,39.603092
1400000US06037601100,6037601100,2016,6903914,877823.4375,12.714867,2993104.75,43.353737
1400000US06037601202,6037601202,2016,7045509.5,1170126.5,16.608118,2891601.5,41.041767
1400000US06037601211,6037601211,2016,6235523.5,703828.125,11.287395,2582620.25,41.417858
1400000US06037601212,6037601212,2016,6286162.5,767714.0625,12.212762,2499693.75,39.765018
1400000US06037601301,6037601301,2016,6633633,1293750,19.502888,2707804.75,40.819332
1400000US06037601302,6037601302,2016,13138771,1686853.125,12.838743,5622230,42.791142
1400000US06037601303,6037601303,2016,4733648.5,454500,9.6014738,1896257.75,40.059116
1400000US06037601401,6037601401,2016,16856832,1558448.5,9.245204,7535531,44.703125
1400000US06037601402,6037601402,2016,10600523,1917590.625,18.089584,3793739,35.788223
1400000US06037601501,6037601501,2016,5088642,511776.5625,10.057233,2256061,44.335228
1400000US06037601502,6037601502,2016,5296753,570206.25,10.765203,2328018.75,43.951809
1400000US06037601600,6037601600,2016,9834047,1064967.25,10.82939,4130507.75,42.002113
1400000US06037601700,6037601700,2016,8180655.5,745991.4375,9.118969,3666360.75,44.817444
1400000US06037601801,6037601801,2016,5208131,676448.4375,12.988315,2387250,45.836979
1400000US06037601802,6037601802,2016,5223684.5,555145.3125,10.627466,2350814,45.002987
1400000US06037601900,6037601900,2016,7510429.5,955082.8125,12.716754,3780632.75,50.338436
1400000US06037602002,6037602002,2016,5776727,709449.75,12.281172,2306108.75,39.920681
1400000US06037602003,6037602003,2016,6731325,996314.0625,14.801158,2965767.25,44.059189
1400000US06037602103,6037602103,2016,8966538,920628.375,10.267378,3792122.75,42.291939
1400000US06037602104,6037602104,2016,7987352.34375,726464.81640625,9.0951891,3333164.1328125,41.730526
1400000US06037602105,6037602105,2016,6841350,691087.5,10.101624,2473031.25,36.148293
1400000US06037602106,6037602106,2016,8811408,842864.0625,9.5656004,3807281.25,43.208546
1400000US06037602201,6037602201,2016,17387640,2314178.75,13.309332,7517929,43.237202
1400000US06037602202,6037602202,2016,5338330.5,710496.125,13.309332,2308144.75,43.237202
1400000US06037602301,6037602301,2016,19082950,1883697.25,9.8711014,8881643,46.542297
1400000US06037602302,6037602302,2016,21097414.609375,2729063.4375,12.935534,9514587.359375,45.098358
1400000US06037602402,6037602402,2016,14188936,1408950,9.9299202,6339529.5,44.679386
1400000US06037602403,6037602403,2016,6321656,494100,7.81599,2656997,42.030079
1400000US06037602404,6037602404,2016,6952486,509751.5625,7.3319321,2954376.5,42.493813
1400000US06037602504,6037602504,2016,3461428,202584.375,5.8526244,1479979.75,42.756336
1400000US06037602505,6037602505,2016,3475842.25,211626.5625,6.0884972,1655043.75,47.615616
1400000US06037602506,6037602506,2016,3467939,183332.8125,5.2865062,1532798.5,44.19912
1400000US06037602507,6037602507,2016,3487261,214298.4375,6.1451793,1372345.25,39.3531
1400000US06037602510,6037602510,2016,3493798,249468.390625,7.1403208,1575939.625,45.106777
1400000US06037602511,6037602511,2016,3679830.328125,259538.3642578125,7.0529981,1669256.9765625,45.362335
1400000US06037602512,6037602512,2016,3250813,180600.140625,5.5555377,1617108.625,49.744743
1400000US06037602513,6037602513,2016,19388535.6875,1141411.9140625,5.8870454,9600102.1875,49.514324
1400000US06037602601,6037602601,2016,13874344,1241265.25,8.9464788,6400360.5,46.130905
1400000US06037602602,6037602602,2016,6936131,620539.5,8.9464788,3199700.25,46.130909
1400000US06037602700,6037602700,2016,26677716.0625,2937682.40625,11.011746,14505927.375,54.374699
1400000US06037602801,6037602801,2016,13552692,1137150,8.390584,7435744,54.86544
1400000US06037602802,6037602802,2016,14416425,1404703.125,9.7437687,7010662.5,48.629688
1400000US06037602900,6037602900,2016,30124318,1543584.625,5.1240482,14667534,48.69001
1400000US06037603004,6037603004,2016,2411184.5,189970.3125,7.8787131,1062759.375,44.076237
1400000US06037603005,6037603005,2016,7002408,605953.125,8.6534967,3097617.25,44.236458
1400000US06037603006,6037603006,2016,7392656,671850,9.0880737,3782432.75,51.164734
1400000US06037603007,6037603007,2016,7171323.5,755239.5625,10.531384,3398669,47.392494
1400000US06037603008,6037603008,2016,5010303,527654.1875,10.531383,2374507.5,47.392494
1400000US06037603101,6037603101,2016,9515362,1076723.5,11.315634,4101806.25,43.107201
1400000US06037603102,6037603102,2016,8012094,1147919.375,14.327332,3517295.5,43.89983
1400000US06037603200,6037603200,2016,12194297,881198.4375,7.226316,6321051.5,51.836128
1400000US06037603301,6037603301,2016,10483341,1061142.25,10.122176,5005237.5,47.744678
1400000US06037603302,6037603302,2016,12198508,884294.3125,7.2492003,6085594.5,49.888023
1400000US06037603400,6037603400,2016,12215477,1234817.125,10.108628,5852044.5,47.906803
1400000US06037603500,6037603500,2016,8539945,863817.1875,10.115021,4096504.75,47.96875
1400000US06037603600,6037603600,2016,10079311,1404998.5,13.93943,4043728,40.119091
1400000US06037603702,6037603702,2016,27628554,3853418.5,13.947232,15513886,56.151638
1400000US06037603703,6037603703,2016,7022475,1239651.5,17.65263,2838107.75,40.414635
1400000US06037603705,6037603705,2016,2888471.75,219634.84375,7.6038427,1495227.75,51.765358
1400000US06037603706,6037603706,2016,3987205,303180.78125,7.6038423,2063991,51.765358
1400000US06037603801,6037603801,2016,7169681,628903.125,8.7717028,3521292.25,49.113651
1400000US06037603802,6037603802,2016,6804787.5,610340.625,8.9692831,3191147,46.895615
1400000US06037603901,6037603901,2016,7887260.5,691727.3125,8.7701845,3695915.75,46.85931
1400000US06037603902,6037603902,2016,8055723,706501.75,8.7701845,3774856,46.859306
1400000US06037604001,6037604001,2016,7135833,942103.125,13.202427,2776261,38.905914
1400000US06037604002,6037604002,2016,6993379.5,868176.5625,12.414264,2778651.5,39.732601
1400000US06037604101,6037604101,2016,5165034,674420.9375,13.057435,2016355.25,39.038567
1400000US06037604102,6037604102,2016,5736978.5,749102.25,13.057435,2239634.25,39.038567
1400000US06037604200,6037604200,2016,13461099,1792097.5,13.313159,5985846.25,44.467739
1400000US06037609900,6037609900,2016,5632486,1086964.25,19.298126,2403064,42.66436
1400000US06037620001,6037620001,2016,12756938,2325262.5,18.227434,5217989,40.903145
1400000US06037620002,6037620002,2016,12751875,1562118.75,12.250111,5567990.5,43.664093
1400000US06037620101,6037620101,2016,14584430,2694445.25,18.474806,6591529.5,45.19566
1400000US06037620102,6037620102,2016,9404888,1513181.25,16.089306,3653915.5,38.851238
1400000US06037620201,6037620201,2016,2294620.25,71915.625,3.1340971,1039120.3125,45.285069
1400000US06037620301,6037620301,2016,11099728,2821218.75,25.417007,2950664,26.58321
1400000US06037620303,6037620303,2016,12467981,2837728,22.760124,3771182.75,30.246941
1400000US06037620305,6037620305,2016,13338928,1201176.5,9.0050449,5472759.5,41.028481
1400000US06037620400,6037620400,2016,27584604,5252350.5,19.040876,11895295,43.122952
1400000US06037620501,6037620501,2016,27882760,3557011,12.757027,13024491,46.711628
1400000US06037620521,6037620521,2016,6925809.5,803109.375,11.595892,2835717.25,40.944199
1400000US06037620522,6037620522,2016,8037801.5,1122496.875,13.965222,3050325,37.949741
1400000US06037620601,6037620601,2016,14692472,1443859.625,9.8272066,6855897.5,46.662655
1400000US06037620602,6037620602,2016,14501328,2382796.75,16.431576,6121098,42.210602
1400000US06037620701,6037620701,2016,10939120,1564523.5,14.302096,3872123.5,35.39703
1400000US06037620703,6037620703,2016,6202433.5,895289.9375,14.434495,2551688.25,41.140114
1400000US06037620704,6037620704,2016,8035813,1159928.875,14.434493,3305942.5,41.140114
1400000US06037620801,6037620801,2016,12851375,2823181,21.96793,4672099.5,36.354862
1400000US06037620802,6037620802,2016,13848580,3042246.5,21.967932,5034632.5,36.354866
1400000US06037620901,6037620901,2016,9379744,1993232.75,21.250397,2843887.5,30.319458
1400000US06037620904,6037620904,2016,6266410.5,542223.875,8.6528625,2344012.5,37.405983
1400000US06037621001,6037621001,2016,10256591.15625,1693909.16015625,16.515324,3359028.4296875,32.74995
1400000US06037621005,6037621005,2016,12620170.75,1375878.1875,10.902215,4959446.25,39.297775
1400000US06037621102,6037621102,2016,5893178.5,797506.8125,13.532711,2014120.25,34.177147
1400000US06037621104,6037621104,2016,10159372,1127289.25,11.096052,3494449.25,34.396313
1400000US06037621201,6037621201,2016,17598288,2872723.5,16.323881,7340903,41.713734
1400000US06037621204,6037621204,2016,10294073,1281445.25,12.44838,5036512.5,48.926334
1400000US06037621301,6037621301,2016,16859518,3604266,21.378227,5946703.5,35.272083
1400000US06037621324,6037621324,2016,6960726.5,952073.4375,13.677789,2688440.5,38.622986
1400000US06037621326,6037621326,2016,8224664,696304.6875,8.4660559,3663703,44.545322
1400000US06037621400,6037621400,2016,13672842,2452232.75,17.935062,5554026.5,40.620865
1400000US06037650001,6037650001,2016,17334844,2100586,12.117709,8277511,47.75071
1400000US06037650003,6037650003,2016,5380172,670035.9375,12.453801,2242490.5,41.680649
1400000US06037650004,6037650004,2016,8248429.5,1335684.375,16.193195,3640598.5,44.136868
1400000US06037650101,6037650101,2016,20497588.71875,2307456.78125,11.257211,9871118.96875,48.157463
1400000US06037650102,6037650102,2016,9149297,1231565,13.460761,5035917.5,55.04158
1400000US06037650200,6037650200,2016,26047352,2639822,10.134704,12675017,48.661442
1400000US06037650300,6037650300,2016,20155176,2492915.5,12.368612,10190967,50.562531
1400000US06037650401,6037650401,2016,37808056,4252401.5,11.247342,19369898,51.232197
1400000US06037650501,6037650501,2016,10696402,1478503.125,13.822434,4756289,44.466251
1400000US06037650502,6037650502,2016,14345534,2183827.5,15.223048,6969829,48.585358
1400000US06037650603,6037650603,2016,13637992,2058802.625,15.096084,6369874,46.706833
1400000US06037650604,6037650604,2016,5541063.5,560503.5,10.11545,2133459.25,38.502705
1400000US06037650605,6037650605,2016,5136071.5,720355.0625,14.02541,2107153.75,41.026566
1400000US06037650606,6037650606,2016,7928298,901303.6875,11.368186,3384198.25,42.685055
1400000US06037650607,6037650607,2016,5465020.5,621273.6875,11.368186,2332747,42.685055
1400000US06037650701,6037650701,2016,21556392,3153782.75,14.630383,8930194,41.427128
1400000US06037650702,6037650702,2016,15037889,2172445.25,14.446478,6956733,46.261368
1400000US06037650801,6037650801,2016,7975748,1700871.125,21.325537,2854475.5,35.78944
1400000US06037650802,6037650802,2016,5898499,1257886.625,21.325537,2111039.75,35.78944
1400000US06037650901,6037650901,2016,38058692,5957297,15.652921,16283756,42.785904
1400000US06037650903,6037650903,2016,11335588,1671024.875,14.741405,5342137.5,47.127132
1400000US06037650904,6037650904,2016,9999981,1474137.625,14.741405,4712704.5,47.127136
1400000US06037651001,6037651001,2016,15333553,2199557.75,14.344736,6356461,41.454586
1400000US06037651002,6037651002,2016,12674665,1474924.625,11.636794,5297990,41.799843
1400000US06037651101,6037651101,2016,59981404,5309594,8.852067,31816478,53.043903
1400000US06037651102,6037651102,2016,8980214,1173136,13.063564,3766176.5,41.938606
1400000US06037651201,6037651201,2016,18772084,4347668.5,23.160286,7449497.5,39.683914
1400000US06037651221,6037651221,2016,7492204.5,984923.4375,13.145976,3060492.25,40.849022
1400000US06037651222,6037651222,2016,16188131,2059214,12.720517,7707965.5,47.614918
1400000US06037651302,6037651302,2016,25750932,5122667,19.893133,11337291,44.026722
1400000US06037651304,6037651304,2016,15667416,2810289.25,17.937159,6761403.5,43.15583
1400000US06037651401,6037651401,2016,10842585.625,2086288.1875,19.241611,5582853,51.490051
1400000US06037651402,6037651402,2016,19634954,3473089.75,17.688301,8486212,43.219921
1400000US06037670001,6037670001,2016,10058180,1442473.25,14.341295,4695534.5,46.683739
1400000US06037670002,6037670002,2016,9251564,1266131.25,13.685592,4165650,45.02644
1400000US06037670003,6037670003,2016,16203797,2541895.25,15.687035,7236914,44.661842
1400000US06037670101,6037670101,2016,11796839,2222004.6796875,18.835594,5125225.5625,43.445755
1400000US06037670102,6037670102,2016,5861178.5,1150814.375,19.634521,2317508,39.539967
1400000US06037670201,6037670201,2016,52472848.03125,18384942.734375,35.03706,25648631.921875,48.879818
1400000US06037670202,6037670202,2016,31993388,11446212,35.776806,14846786,46.405796
1400000US06037670324,6037670324,2016,50790024,21556124,42.44165,19733232,38.852573
1400000US06037670326,6037670326,2016,43353464,13226456,30.508417,20384902,47.020237
1400000US06037670328,6037670328,2016,38405024,9230684,24.035095,18945244,49.33012
1400000US06037670405,6037670405,2016,16163955,4342720.5,26.866695,6977706,43.168308
1400000US06037670406,6037670406,2016,12761960,3883306.25,30.428761,5567924.5,43.62907
1400000US06037670407,6037670407,2016,13426510,3657965.25,27.244349,4542291.5,33.830769
1400000US06037670413,6037670413,2016,23481506,5007825,21.326677,10970944,46.721638
1400000US06037670416,6037670416,2016,38120792,7729973.5,20.277578,21217838,55.659489
1400000US06037670417,6037670417,2016,21713139.25,5374234.4375,24.75107,9478597.625,43.65374
1400000US06037670418,6037670418,2016,27251612,7221717,26.500147,12751092,46.79023
1400000US06037670500,6037670500,2016,83279528,38666856,46.430206,37444104,44.961956
1400000US06037670603,6037670603,2016,41033024,7876875.5,19.19643,27961668,68.144302
1400000US06037670604,6037670604,2016,108226840,20775688,19.196428,73750424,68.144302
1400000US06037670701,6037670701,2016,30926160,6167146.5,19.941521,14522136,46.957451
1400000US06037670702,6037670702,2016,73050496,25101750,34.36219,35170152,48.144989
1400000US06037700101,6037700101,2016,7256517,1824159.375,25.138222,1941820.25,26.759674
1400000US06037700102,6037700102,2016,5270990.5,959976.5625,18.212452,1374862.5,26.08357
1400000US06037700200,6037700200,2016,7539862.5,1706596.875,22.634323,1923482.75,25.510847
1400000US06037700300,6037700300,2016,6540792,1369040.625,20.930809,1570275,24.007414
1400000US06037700400,6037700400,2016,14131336,3419972,24.201336,3778354.75,26.737421
1400000US06037700501,6037700501,2016,6382857,1412685.375,22.132492,1617418.625,25.340042
1400000US06037700502,6037700502,2016,5397370.5,1195621.875,22.151932,1385465.625,25.66927
1400000US06037700600,6037700600,2016,61194976,26837722,43.856087,18154910,29.66732
1400000US06037700700,6037700700,2016,37996544,16605082,43.701557,10946873,28.810181
1400000US06037700801,6037700801,2016,15579605,2976187.5,19.1031,4065117.25,26.092556
1400000US06037700802,6037700802,2016,7398137.5,1557187.625,21.048374,1959531.125,26.486816
1400000US06037700901,6037700901,2016,11381753,2178622.5,19.141361,3746752.75,32.918941
1400000US06037700902,6037700902,2016,10236178,2129484.5,20.803513,2650022,25.888784
1400000US06037701000,6037701000,2016,15286632,3342098.25,21.862881,4778620.5,31.260126
1400000US06037701201,6037701201,2016,20834790,7177823.5,34.451145,6708642,32.19923
1400000US06037701202,6037701202,2016,4387640.5,703476.5625,16.03314,1141396.875,26.01391
1400000US06037701302,6037701302,2016,4878197,986160.9375,20.215685,1063139,21.793688
1400000US06037701304,6037701304,2016,21987506,6644953,30.221495,7119520.5,32.379845
1400000US06037701402,6037701402,2016,8242622,1440618.75,17.477676,2896734.5,35.143364
1400000US06037701501,6037701501,2016,6613284.5,1189068.75,17.980003,1839276.5,27.811846
1400000US06037701502,6037701502,2016,6618333,1022850,15.454798,1776642.25,26.844255
1400000US06037701601,6037701601,2016,13109177,3442421,26.259626,4310475,32.881355
1400000US06037701602,6037701602,2016,7117636,1194229.75,16.778461,2201962.5,30.93671
1400000US06037701701,6037701701,2016,7089131,1273303.125,17.961344,2154740.5,30.394987
1400000US06037701702,6037701702,2016,6478017,935296.875,14.438012,1966865.625,30.362156
1400000US06037701801,6037701801,2016,20435198,3158064.75,15.454045,7432030.5,36.368771
1400000US06037701802,6037701802,2016,13363088,2294001.5,17.166702,4942294,36.984669
1400000US06037701902,6037701902,2016,17479800,2082417.25,11.913279,6761222,38.680202
1400000US06037702002,6037702002,2016,10646128,2153784.5,20.230684,3725114,34.990318
1400000US06037702102,6037702102,2016,9433756,2198675.75,23.306473,3018736.25,31.999304
1400000US06037702201,6037702201,2016,12943139,3174567.25,24.527027,4413670.5,34.100464
1400000US06037702202,6037702202,2016,10874955,3098051,28.487944,3423325.25,31.478983
1400000US06037702300,6037702300,2016,27902306,5816038,20.844292,11896907,42.637718
1400000US06037702400,6037702400,2016,21373896,3679691,17.215818,7405844.5,34.649014
1400000US06037702501,6037702501,2016,14382745,3891572,27.057228,4628503,32.180943
1400000US06037702502,6037702502,2016,19286368,3740161,19.392771,10737745,55.675308
1400000US06037702600,6037702600,2016,23345944,5165733,22.126898,8268778,35.418476
1400000US06037702700,6037702700,2016,14405816,3511631.75,24.376486,5634365,39.111736
1400000US06037702801,6037702801,2016,12813358,2182719,17.034716,4534852.5,35.391602
1400000US06037702802,6037702802,2016,6499729.5,1473525,22.670559,1887356.25,29.037458
1400000US06037702803,6037702803,2016,9093797,1578248.5,17.355221,3381876.5,37.188828
1400000US06037702900,6037702900,2016,23424622,2982473.25,12.732215,14559836,62.15612
1400000US06037703002,6037703002,2016,35294022.09375,5168986,14.6455,15178814.65625,43.00676
1400000US06037703003,6037703003,2016,21729600,3859543.75,17.761688,12987678,59.769524
1400000US06037703100,6037703100,2016,28675674,5347476.5,18.648129,13717730,47.837517
1400000US06037703200,6037703200,2016,22645674,4761619,21.026617,8923106,39.403137
1400000US06037800101,6037800101,2016,87155296,29977988,34.396061,46435612,53.279163
1400000US06037800103,6037800103,2016,198746176,107646328,54.162716,85098584,42.817722
1400000US06037800104,6037800104,2016,368290016,199475872,54.162716,157693392,42.817722
1400000US06037800202,6037800202,2016,294657248,62223064,21.1171,218536208,74.166245
1400000US06037800204,6037800204,2016,102655264,26658232,25.968695,57543844,56.055424
1400000US06037800205,6037800205,2016,13975211.125,3180541.21875,22.758448,9120747,65.263748
1400000US06037800206,6037800206,2016,99557480,24972924,25.083925,61662524,61.936607
1400000US06037800324,6037800324,2016,38030684,7206154.5,18.948265,17757272,46.691959
1400000US06037800325,6037800325,2016,21945274,4249808,19.365482,9983025,45.490547
1400000US06037800328,6037800328,2016,103402688,8308969,8.0355444,89265848,86.328362
1400000US06037800333,6037800333,2016,13728955,2920429.75,21.272047,8643727,62.959831
1400000US06037800334,6037800334,2016,50993248.25,10652364.75,20.889755,31941279.75,62.638252
1400000US06037800335,6037800335,2016,750658784,385800960,51.394985,340065712,45.302303
1400000US06037800336,6037800336,2016,213084048,57169620,26.829611,140504080,65.938339
1400000US06037800337,6037800337,2016,29954308,8036624,26.829611,19751374,65.938339
1400000US06037800338,6037800338,2016,68219682,10736145.25,15.737607,39912160,58.505344
1400000US06037800406,6037800406,2016,977439424,415053408,42.463337,540407104,55.28804
1400000US06037800410,6037800410,2016,398269536,141339840,35.488487,246068496,61.784412
1400000US06037800411,6037800411,2016,92392032,23529716,25.467257,58440268,63.252499
1400000US06037800412,6037800412,2016,72325432,18419304,25.467257,45747644,63.252499
1400000US06037800504,6037800504,2016,229138748.75,59894637.125,26.139027,158072330.375,68.98542
1400000US06037800506,6037800506,2016,280412672,156298144,55.738617,114230264,40.736485
1400000US06037900102,6037900102,2016,4741393920,5421586,.11434583,4665500672,98.399345
1400000US06037900103,6037900103,2016,213150336,7577469,3.5549881,188585840,88.47551
1400000US06037900104,6037900104,2016,458648800,9602733,2.0937006,427902816,93.296402
1400000US06037900301,6037900301,2016,71476024,463490.71875,.64845622,68751520,96.188225
1400000US06037900501,6037900501,2016,33565768,4213139,12.551892,19404310,57.809818
1400000US06037900504,6037900504,2016,113805704,6141764,5.3967104,88845008,78.067268
